,d_layer,d_module_type,d_module_name,d_example_idx,d_token_idx,d_act_idx,u_layer,u_module_type,u_module_name,u_example_idx,u_token_idx,u_act_idx,ie,abs_ie,edge_abs_ie
415,10,resid,blocks.10.hook_resid_pre,0,14,24673,9,resid,blocks.9.hook_resid_pre,0,14,1721,-0.0013922926736995578,0.0013922926736995578,0.0013922926736995578
416,10,resid,blocks.10.hook_resid_pre,0,14,24673,9,resid,blocks.9.hook_resid_pre,0,14,19301,0.0002571247168816626,0.0002571247168816626,0.0002571247168816626
417,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,2,8979,0.0002210651437053457,0.0002210651437053457,0.0002210651437053457
418,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,4,8817,0.0001867947430582717,0.0001867947430582717,0.0001867947430582717
419,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,4,10762,0.00022191109019331634,0.00022191109019331634,0.00022191109019331634
420,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,4,16516,0.0005285364459268749,0.0005285364459268749,0.0005285364459268749
421,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,4,16927,0.0007028302061371505,0.0007028302061371505,0.0007028302061371505
422,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,4,18198,0.000271461351076141,0.000271461351076141,0.000271461351076141
423,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,4,18589,-0.0016715364763513207,0.0016715364763513207,0.0016715364763513207
424,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,4,18949,0.0002158007409889251,0.0002158007409889251,0.0002158007409889251
425,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,10,8979,0.0001926793047459796,0.0001926793047459796,0.0001926793047459796
426,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,14,1721,0.0009458208805881441,0.0009458208805881441,0.0009458208805881441
427,10,resid,blocks.10.hook_resid_pre,0,14,24797,9,resid,blocks.9.hook_resid_pre,0,14,19301,-0.00017467157158534974,0.00017467157158534974,0.00017467157158534974
428,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,2,8979,0.0002621713501866907,0.0002621713501866907,0.0002621713501866907
429,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,4,8817,0.00022152849123813212,0.00022152849123813212,0.00022152849123813212
430,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,4,10762,0.0002631746174301952,0.0002631746174301952,0.0002631746174301952
431,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,4,16516,0.000626815774012357,0.000626815774012357,0.000626815774012357
432,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,4,16927,0.0008335188031196594,0.0008335188031196594,0.0008335188031196594
433,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,4,18198,0.00032193856895901263,0.00032193856895901263,0.00032193856895901263
434,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,4,18589,-0.001982352463528514,0.001982352463528514,0.001982352463528514
435,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,4,18949,0.0002559280546847731,0.0002559280546847731,0.0002559280546847731
436,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,10,8979,0.00022850726963952184,0.00022850726963952184,0.00022850726963952184
437,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,14,1721,0.0011216927086934447,0.0011216927086934447,0.0011216927086934447
438,10,resid,blocks.10.hook_resid_pre,0,14,24909,9,resid,blocks.9.hook_resid_pre,0,14,19301,-0.00020715106802526861,0.00020715106802526861,0.00020715106802526861
439,9,resid,blocks.9.hook_resid_pre,0,2,8979,8,resid,blocks.8.hook_resid_pre,0,2,22660,2.7152796974405646e-05,2.7152796974405646e-05,2.7152796974405646e-05
440,9,resid,blocks.9.hook_resid_pre,0,4,8817,8,resid,blocks.8.hook_resid_pre,0,2,22660,0.0005481748376041651,0.0005481748376041651,0.0005481748376041651
441,9,resid,blocks.9.hook_resid_pre,0,4,8817,8,resid,blocks.8.hook_resid_pre,0,4,5926,0.0006257362547330558,0.0006257362547330558,0.0006257362547330558
442,9,resid,blocks.9.hook_resid_pre,0,4,8817,8,resid,blocks.8.hook_resid_pre,0,4,9695,0.0017282927874475718,0.0017282927874475718,0.0017282927874475718
443,9,resid,blocks.9.hook_resid_pre,0,4,8817,8,resid,blocks.8.hook_resid_pre,0,4,13484,-0.005703289061784744,0.005703289061784744,0.005703289061784744
444,9,resid,blocks.9.hook_resid_pre,0,4,8817,8,resid,blocks.8.hook_resid_pre,0,4,23603,0.0008738829055801034,0.0008738829055801034,0.0008738829055801034
445,9,resid,blocks.9.hook_resid_pre,0,4,10762,8,resid,blocks.8.hook_resid_pre,0,2,22660,0.0005229642847552896,0.0005229642847552896,0.0005229642847552896
446,9,resid,blocks.9.hook_resid_pre,0,4,10762,8,resid,blocks.8.hook_resid_pre,0,4,5926,0.0005969586200080812,0.0005969586200080812,0.0005969586200080812
447,9,resid,blocks.9.hook_resid_pre,0,4,10762,8,resid,blocks.8.hook_resid_pre,0,4,9695,0.0016488084802404046,0.0016488084802404046,0.0016488084802404046
448,9,resid,blocks.9.hook_resid_pre,0,4,10762,8,resid,blocks.8.hook_resid_pre,0,4,13484,-0.005440994631499052,0.005440994631499052,0.005440994631499052
449,9,resid,blocks.9.hook_resid_pre,0,4,10762,8,resid,blocks.8.hook_resid_pre,0,4,23603,0.0008336929604411125,0.0008336929604411125,0.0008336929604411125
450,9,resid,blocks.9.hook_resid_pre,0,4,16516,8,resid,blocks.8.hook_resid_pre,0,2,22660,0.0006539036985486746,0.0006539036985486746,0.0006539036985486746
451,9,resid,blocks.9.hook_resid_pre,0,4,16516,8,resid,blocks.8.hook_resid_pre,0,4,5926,0.0007464246009476483,0.0007464246009476483,0.0007464246009476483
452,9,resid,blocks.9.hook_resid_pre,0,4,16516,8,resid,blocks.8.hook_resid_pre,0,4,9695,0.0020616359543055296,0.0020616359543055296,0.0020616359543055296
453,9,resid,blocks.9.hook_resid_pre,0,4,16516,8,resid,blocks.8.hook_resid_pre,0,4,13484,-0.0068033067509531975,0.0068033067509531975,0.0068033067509531975
454,9,resid,blocks.9.hook_resid_pre,0,4,16516,8,resid,blocks.8.hook_resid_pre,0,4,23603,0.0010424323845654726,0.0010424323845654726,0.0010424323845654726
455,9,resid,blocks.9.hook_resid_pre,0,4,16927,8,resid,blocks.8.hook_resid_pre,0,2,22660,0.000312184973154217,0.000312184973154217,0.000312184973154217
456,9,resid,blocks.9.hook_resid_pre,0,4,16927,8,resid,blocks.8.hook_resid_pre,0,4,5926,0.0003563560894690454,0.0003563560894690454,0.0003563560894690454
457,9,resid,blocks.9.hook_resid_pre,0,4,16927,8,resid,blocks.8.hook_resid_pre,0,4,9695,0.0009842606959864497,0.0009842606959864497,0.0009842606959864497
458,9,resid,blocks.9.hook_resid_pre,0,4,16927,8,resid,blocks.8.hook_resid_pre,0,4,13484,-0.003248016582801938,0.003248016582801938,0.003248016582801938
459,9,resid,blocks.9.hook_resid_pre,0,4,16927,8,resid,blocks.8.hook_resid_pre,0,4,23603,0.0004976753261871636,0.0004976753261871636,0.0004976753261871636
460,9,resid,blocks.9.hook_resid_pre,0,4,18198,8,resid,blocks.8.hook_resid_pre,0,2,22660,0.0005743139772675931,0.0005743139772675931,0.0005743139772675931
461,9,resid,blocks.9.hook_resid_pre,0,4,18198,8,resid,blocks.8.hook_resid_pre,0,4,5926,0.0006555737927556038,0.0006555737927556038,0.0006555737927556038
462,9,resid,blocks.9.hook_resid_pre,0,4,18198,8,resid,blocks.8.hook_resid_pre,0,4,9695,0.001810704474337399,0.001810704474337399,0.001810704474337399
463,9,resid,blocks.9.hook_resid_pre,0,4,18198,8,resid,blocks.8.hook_resid_pre,0,4,13484,-0.0059752436354756355,0.0059752436354756355,0.0059752436354756355
464,9,resid,blocks.9.hook_resid_pre,0,4,18198,8,resid,blocks.8.hook_resid_pre,0,4,23603,0.0009155530133284628,0.0009155530133284628,0.0009155530133284628
465,9,resid,blocks.9.hook_resid_pre,0,4,18589,8,resid,blocks.8.hook_resid_pre,0,2,22660,-0.0002465812722221017,0.0002465812722221017,0.0002465812722221017
466,9,resid,blocks.9.hook_resid_pre,0,4,18589,8,resid,blocks.8.hook_resid_pre,0,4,5926,-0.0002814701001625508,0.0002814701001625508,0.0002814701001625508
467,9,resid,blocks.9.hook_resid_pre,0,4,18589,8,resid,blocks.8.hook_resid_pre,0,4,9695,-0.0007774246041662991,0.0007774246041662991,0.0007774246041662991
468,9,resid,blocks.9.hook_resid_pre,0,4,18589,8,resid,blocks.8.hook_resid_pre,0,4,13484,0.002565466333180666,0.002565466333180666,0.002565466333180666
469,9,resid,blocks.9.hook_resid_pre,0,4,18589,8,resid,blocks.8.hook_resid_pre,0,4,23603,-0.0003930919920094311,0.0003930919920094311,0.0003930919920094311
470,9,resid,blocks.9.hook_resid_pre,0,4,18949,8,resid,blocks.8.hook_resid_pre,0,2,22660,0.0003459846484474838,0.0003459846484474838,0.0003459846484474838
471,9,resid,blocks.9.hook_resid_pre,0,4,18949,8,resid,blocks.8.hook_resid_pre,0,4,5926,0.0003949380770791322,0.0003949380770791322,0.0003949380770791322
472,9,resid,blocks.9.hook_resid_pre,0,4,18949,8,resid,blocks.8.hook_resid_pre,0,4,9695,0.0010908248368650675,0.0010908248368650675,0.0010908248368650675
473,9,resid,blocks.9.hook_resid_pre,0,4,18949,8,resid,blocks.8.hook_resid_pre,0,4,13484,-0.003599673043936491,0.003599673043936491,0.003599673043936491
474,9,resid,blocks.9.hook_resid_pre,0,4,18949,8,resid,blocks.8.hook_resid_pre,0,4,23603,0.0005515576922334731,0.0005515576922334731,0.0005515576922334731
475,9,resid,blocks.9.hook_resid_pre,0,10,8979,8,resid,blocks.8.hook_resid_pre,0,2,22660,4.537765198620036e-05,4.537765198620036e-05,4.537765198620036e-05
476,9,resid,blocks.9.hook_resid_pre,0,10,8979,8,resid,blocks.8.hook_resid_pre,0,4,5926,5.1798146159853786e-05,5.1798146159853786e-05,5.1798146159853786e-05
477,9,resid,blocks.9.hook_resid_pre,0,10,8979,8,resid,blocks.8.hook_resid_pre,0,4,9695,0.00014306724187918007,0.00014306724187918007,0.00014306724187918007
478,9,resid,blocks.9.hook_resid_pre,0,10,8979,8,resid,blocks.8.hook_resid_pre,0,4,13484,-0.0004721154982689768,0.0004721154982689768,0.0004721154982689768
479,9,resid,blocks.9.hook_resid_pre,0,10,8979,8,resid,blocks.8.hook_resid_pre,0,4,23603,7.233960059238598e-05,7.233960059238598e-05,7.233960059238598e-05
480,9,resid,blocks.9.hook_resid_pre,0,10,8979,8,resid,blocks.8.hook_resid_pre,0,10,21345,0.00010614927305141464,0.00010614927305141464,0.00010614927305141464
481,9,resid,blocks.9.hook_resid_pre,0,10,8979,8,resid,blocks.8.hook_resid_pre,0,10,22430,0.0001634340878808871,0.0001634340878808871,0.0001634340878808871
482,9,resid,blocks.9.hook_resid_pre,0,14,1721,8,resid,blocks.8.hook_resid_pre,0,2,22660,0.0007092176820151508,0.0007092176820151508,0.0007092176820151508
483,9,resid,blocks.9.hook_resid_pre,0,14,1721,8,resid,blocks.8.hook_resid_pre,0,4,5926,0.0008095650700852275,0.0008095650700852275,0.0008095650700852275
484,9,resid,blocks.9.hook_resid_pre,0,14,1721,8,resid,blocks.8.hook_resid_pre,0,4,9695,0.002236030763015151,0.002236030763015151,0.002236030763015151
485,9,resid,blocks.9.hook_resid_pre,0,14,1721,8,resid,blocks.8.hook_resid_pre,0,4,13484,-0.007378801237791777,0.007378801237791777,0.007378801237791777
486,9,resid,blocks.9.hook_resid_pre,0,14,1721,8,resid,blocks.8.hook_resid_pre,0,4,23603,0.0011306122178211808,0.0011306122178211808,0.0011306122178211808
487,9,resid,blocks.9.hook_resid_pre,0,14,1721,8,resid,blocks.8.hook_resid_pre,0,10,21345,0.0016590312588959932,0.0016590312588959932,0.0016590312588959932
488,9,resid,blocks.9.hook_resid_pre,0,14,1721,8,resid,blocks.8.hook_resid_pre,0,10,22430,0.0025543489027768373,0.0025543489027768373,0.0025543489027768373
489,9,resid,blocks.9.hook_resid_pre,0,14,19301,8,resid,blocks.8.hook_resid_pre,0,2,22660,-0.00013343097816687077,0.00013343097816687077,0.00013343097816687077
490,9,resid,blocks.9.hook_resid_pre,0,14,19301,8,resid,blocks.8.hook_resid_pre,0,4,5926,-0.00015231016732286662,0.00015231016732286662,0.00015231016732286662
491,9,resid,blocks.9.hook_resid_pre,0,14,19301,8,resid,blocks.8.hook_resid_pre,0,4,9695,-0.00042068291804753244,0.00042068291804753244,0.00042068291804753244
492,9,resid,blocks.9.hook_resid_pre,0,14,19301,8,resid,blocks.8.hook_resid_pre,0,4,13484,0.0013882347848266363,0.0013882347848266363,0.0013882347848266363
493,9,resid,blocks.9.hook_resid_pre,0,14,19301,8,resid,blocks.8.hook_resid_pre,0,4,23603,-0.0002127114130416885,0.0002127114130416885,0.0002127114130416885
494,9,resid,blocks.9.hook_resid_pre,0,14,19301,8,resid,blocks.8.hook_resid_pre,0,10,21345,-0.00031212723115459085,0.00031212723115459085,0.00031212723115459085
495,9,resid,blocks.9.hook_resid_pre,0,14,19301,8,resid,blocks.8.hook_resid_pre,0,10,22430,-0.0004805707139894366,0.0004805707139894366,0.0004805707139894366
496,8,resid,blocks.8.hook_resid_pre,0,2,22660,7,resid,blocks.7.hook_resid_pre,0,1,11468,-3.159472908009775e-05,3.159472908009775e-05,3.159472908009775e-05
497,8,resid,blocks.8.hook_resid_pre,0,2,22660,7,resid,blocks.7.hook_resid_pre,0,1,20750,3.714509875862859e-05,3.714509875862859e-05,3.714509875862859e-05
498,8,resid,blocks.8.hook_resid_pre,0,2,22660,7,resid,blocks.7.hook_resid_pre,0,2,6278,3.605781603255309e-05,3.605781603255309e-05,3.605781603255309e-05
499,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,1,11468,-0.00044373216223903,0.00044373216223903,0.00044373216223903
500,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,1,20750,0.0005216843564994633,0.0005216843564994633,0.0005216843564994633
501,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,2,6278,0.0005064139841124415,0.0005064139841124415,0.0005064139841124415
502,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,4,2776,-0.00035889464197680354,0.00035889464197680354,0.00035889464197680354
503,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,4,7176,0.0006465026526711881,0.0006465026526711881,0.0006465026526711881
504,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,4,12659,0.0003413354861550033,0.0003413354861550033,0.0003413354861550033
505,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,4,13981,0.0009474313701502979,0.0009474313701502979,0.0009474313701502979
506,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,4,20483,0.0017049802700057626,0.0017049802700057626,0.0017049802700057626
507,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,4,22468,-0.004378027282655239,0.004378027282655239,0.004378027282655239
508,8,resid,blocks.8.hook_resid_pre,0,4,5926,7,resid,blocks.7.hook_resid_pre,0,4,23942,0.00044348565279506147,0.00044348565279506147,0.00044348565279506147
509,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,1,11468,-0.00022749649360775948,0.00022749649360775948,0.00022749649360775948
510,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,1,20750,0.00026746169896796346,0.00026746169896796346,0.00026746169896796346
511,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,2,6278,0.0002596327685751021,0.0002596327685751021,0.0002596327685751021
512,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,4,2776,-0.00018400127009954304,0.00018400127009954304,0.00018400127009954304
513,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,4,7176,0.00033145464840345085,0.00033145464840345085,0.00033145464840345085
514,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,4,12659,0.00017499887326266617,0.00017499887326266617,0.00017499887326266617
515,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,4,13981,0.00048573740059509873,0.00048573740059509873,0.00048573740059509873
516,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,4,20483,0.0008741241763345897,0.0008741241763345897,0.0008741241763345897
517,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,4,22468,-0.002244565635919571,0.002244565635919571,0.002244565635919571
518,8,resid,blocks.8.hook_resid_pre,0,4,9695,7,resid,blocks.7.hook_resid_pre,0,4,23942,0.0002273701102240011,0.0002273701102240011,0.0002273701102240011
519,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,1,11468,0.00034301745472475886,0.00034301745472475886,0.00034301745472475886
520,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,1,20750,-0.0004032766737509519,0.0004032766737509519,0.0004032766737509519
521,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,2,6278,-0.0003914722183253616,0.0003914722183253616,0.0003914722183253616
522,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,4,2776,0.00027743566897697747,0.00027743566897697747,0.00027743566897697747
523,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,4,7176,-0.0004997647483833134,0.0004997647483833134,0.0004997647483833134
524,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,4,12659,-0.00026386193349026144,0.00026386193349026144,0.00026386193349026144
525,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,4,13981,-0.0007323910831473768,0.0007323910831473768,0.0007323910831473768
526,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,4,20483,-0.0013179975794628263,0.0013179975794628263,0.0013179975794628263
527,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,4,22468,0.003384337993338704,0.003384337993338704,0.003384337993338704
528,8,resid,blocks.8.hook_resid_pre,0,4,13484,7,resid,blocks.7.hook_resid_pre,0,4,23942,-0.00034282688284292817,0.00034282688284292817,0.00034282688284292817
529,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,1,11468,-0.0005903200362809002,0.0005903200362809002,0.0005903200362809002
530,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,1,20750,0.0006940238527022302,0.0006940238527022302,0.0006940238527022302
531,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,2,6278,0.0006737089133821428,0.0006737089133821428,0.0006737089133821428
532,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,4,2776,-0.00047745625488460064,0.00047745625488460064,0.00047745625488460064
533,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,4,7176,0.0008600761066190898,0.0008600761066190898,0.0008600761066190898
534,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,4,12659,0.0004540964146144688,0.0004540964146144688,0.0004540964146144688
535,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,4,13981,0.0012604172807186842,0.0012604172807186842,0.0012604172807186842
536,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,4,20483,0.002268224023282528,0.002268224023282528,0.002268224023282528
537,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,4,22468,-0.005824318155646324,0.005824318155646324,0.005824318155646324
538,8,resid,blocks.8.hook_resid_pre,0,4,23603,7,resid,blocks.7.hook_resid_pre,0,4,23942,0.0005899920361116529,0.0005899920361116529,0.0005899920361116529
539,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,1,11468,-0.0003975115541834384,0.0003975115541834384,0.0003975115541834384
540,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,1,20750,0.00046734398347325623,0.00046734398347325623,0.00046734398347325623
541,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,2,6278,0.0004536642227321863,0.0004536642227321863,0.0004536642227321863
542,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,4,2776,-0.00032151100458577275,0.00032151100458577275,0.00032151100458577275
543,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,4,7176,0.0005791608127765357,0.0005791608127765357,0.0005791608127765357
544,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,4,12659,0.00030578087898902595,0.00030578087898902595,0.00030578087898902595
545,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,4,13981,0.0008487437153235078,0.0008487437153235078,0.0008487437153235078
546,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,4,20483,0.0015273839235305786,0.0015273839235305786,0.0015273839235305786
547,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,4,22468,-0.003921997733414173,0.003921997733414173,0.003921997733414173
548,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,4,23942,0.00039729068521410227,0.00039729068521410227,0.00039729068521410227
549,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,5105,0.00037854412221349776,0.00037854412221349776,0.00037854412221349776
550,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,8073,-0.00038257689448073506,0.00038257689448073506,0.00038257689448073506
551,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,8171,-0.0004292102239560336,0.0004292102239560336,0.0004292102239560336
552,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,8836,0.0006816340028308332,0.0006816340028308332,0.0006816340028308332
553,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,14924,-0.0004108270804863423,0.0004108270804863423,0.0004108270804863423
554,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,18518,0.0021311319433152676,0.0021311319433152676,0.0021311319433152676
555,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,18677,-0.0003125931543763727,0.0003125931543763727,0.0003125931543763727
556,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,18831,-0.0006637325859628618,0.0006637325859628618,0.0006637325859628618
557,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,24663,-0.0002994998067151755,0.0002994998067151755,0.0002994998067151755
558,8,resid,blocks.8.hook_resid_pre,0,10,21345,7,resid,blocks.7.hook_resid_pre,0,10,25056,0.0003422256850171834,0.0003422256850171834,0.0003422256850171834
559,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,1,11468,-0.0005795908509753644,0.0005795908509753644,0.0005795908509753644
560,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,1,20750,0.0006814099033363163,0.0006814099033363163,0.0006814099033363163
561,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,2,6278,0.0006614641170017421,0.0006614641170017421,0.0006614641170017421
562,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,4,2776,-0.00046877842396497726,0.00046877842396497726,0.00046877842396497726
563,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,4,7176,0.0008444441482424736,0.0008444441482424736,0.0008444441482424736
564,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,4,12659,0.00044584315037354827,0.00044584315037354827,0.00044584315037354827
565,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,4,13981,0.0012375089572742581,0.0012375089572742581,0.0012375089572742581
566,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,4,20483,0.0022269985638558865,0.0022269985638558865,0.0022269985638558865
567,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,4,22468,-0.00571846030652523,0.00571846030652523,0.00571846030652523
568,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,4,23942,0.0005792688461951911,0.0005792688461951911,0.0005792688461951911
569,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,10,5105,0.0005519354599528015,0.0005519354599528015,0.0005519354599528015
570,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,10,8073,-0.0005578153650276363,0.0005578153650276363,0.0005578153650276363
571,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,10,8171,-0.0006258090725168586,0.0006258090725168586,0.0006258090725168586
572,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,10,8836,0.0009938549483194947,0.0009938549483194947,0.0009938549483194947
573,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,10,14924,-0.0005990055506117642,0.0005990055506117642,0.0005990055506117642
574,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,10,18518,0.0031072921119630337,0.0031072921119630337,0.0031072921119630337
575,8,resid,blocks.8.hook_resid_pre,0,10,22430,7,resid,blocks.7.hook_resid_pre,0,10,18677,-0.0004557757929433137,0.0004557757929433137,0.0004557757929433137
